contract_date,contract_id,plan,industry,monthly_fee,usage_months,login_count,support_count,status,churn_reason,ltv,is_churned,churn_risk,arpu_grade,source_file
2023-03-10,CON-0348,スタンダードプラン,医療,8000,15,42,8,継続,,120000,0,低リスク,高ARPU,contracts_styleC.csv
2023-08-23,CON-0349,エンタープライズプラン,IT,30000,9,13,1,継続,,270000,0,中リスク,高ARPU,contracts_styleC.csv
2023-06-01,CON-0350,エンタープライズプラン,医療,30000,23,12,0,継続,,690000,0,中リスク,高ARPU,contracts_styleC.csv
2023-08-07,CON-0351,エンタープライズプラン,製造,30000,6,40,10,継続,,180000,0,低リスク,高ARPU,contracts_styleC.csv
2023-09-02,CON-0352,エンタープライズプラン,医療,30000,3,26,10,解約,機能不足,90000,1,低リスク,高ARPU,contracts_styleC.csv
2023-06-18,CON-0353,スタンダードプラン,製造,8000,1,17,6,解約,競合他社に移行,8000,1,低リスク,高ARPU,contracts_styleC.csv
2023-07-04,CON-0354,スタンダードプラン,サービス,8000,24,37,0,継続,,192000,0,低リスク,高ARPU,contracts_styleC.csv
2023-03-23,CON-0355,エンタープライズプラン,製造,30000,2,43,1,継続,,60000,0,低リスク,高ARPU,contracts_styleC.csv
2023-11-24,CON-0356,スタンダードプラン,サービス,8000,23,50,4,継続,,184000,0,低リスク,高ARPU,contracts_styleC.csv
2023-09-02,CON-0357,スタンダードプラン,医療,8000,20,15,3,継続,,160000,0,低リスク,高ARPU,contracts_styleC.csv
2023-10-09,CON-0358,スタータープラン,IT,3000,24,39,5,継続,,72000,0,低リスク,低ARPU,contracts_styleC.csv
2023-12-15,CON-0359,スタンダードプラン,サービス,8000,22,53,3,継続,,176000,0,低リスク,高ARPU,contracts_styleC.csv
2023-02-09,CON-0360,エンタープライズプラン,小売,30000,17,29,8,継続,,510000,0,低リスク,高ARPU,contracts_styleC.csv
2023-04-14,CON-0361,エンタープライズプラン,小売,30000,2,54,8,継続,,60000,0,低リスク,高ARPU,contracts_styleC.csv
2023-08-15,CON-0362,エンタープライズプラン,サービス,30000,5,11,5,継続,,150000,0,中リスク,高ARPU,contracts_styleC.csv
2023-08-17,CON-0363,スタータープラン,製造,3000,23,38,7,解約,使いにくい,69000,1,低リスク,低ARPU,contracts_styleC.csv
2023-01-30,CON-0364,スタータープラン,IT,3000,5,33,6,継続,,15000,0,低リスク,低ARPU,contracts_styleC.csv
2023-07-22,CON-0365,エンタープライズプラン,IT,30000,22,52,4,継続,,660000,0,低リスク,高ARPU,contracts_styleC.csv
2023-06-26,CON-0366,スタンダードプラン,小売,8000,24,14,9,解約,業務終了,192000,1,中リスク,高ARPU,contracts_styleC.csv
2023-08-30,CON-0367,エンタープライズプラン,小売,30000,18,4,1,継続,,540000,0,中リスク,高ARPU,contracts_styleC.csv
2023-11-27,CON-0368,スタータープラン,医療,3000,14,12,2,継続,,42000,0,中リスク,低ARPU,contracts_styleC.csv
2023-12-16,CON-0369,スタンダードプラン,医療,8000,13,29,6,継続,,104000,0,低リスク,高ARPU,contracts_styleC.csv
2023-07-21,CON-0370,エンタープライズプラン,サービス,30000,5,42,5,解約,使いにくい,150000,1,低リスク,高ARPU,contracts_styleC.csv
2023-06-02,CON-0371,エンタープライズプラン,製造,30000,24,15,0,継続,,720000,0,低リスク,高ARPU,contracts_styleC.csv
2023-05-07,CON-0372,スタンダードプラン,サービス,8000,14,35,6,継続,,112000,0,低リスク,高ARPU,contracts_styleC.csv
2023-02-27,CON-0373,スタンダードプラン,医療,8000,5,18,3,継続,,40000,0,低リスク,高ARPU,contracts_styleC.csv
2023-02-21,CON-0374,スタータープラン,IT,3000,20,50,0,解約,価格が高い,60000,1,低リスク,低ARPU,contracts_styleC.csv
2023-01-25,CON-0375,エンタープライズプラン,小売,30000,15,39,10,継続,,450000,0,低リスク,高ARPU,contracts_styleC.csv
2023-01-29,CON-0376,スタータープラン,小売,3000,13,29,3,継続,,39000,0,低リスク,低ARPU,contracts_styleC.csv
2023-11-03,CON-0377,スタータープラン,サービス,3000,10,15,9,継続,,30000,0,低リスク,低ARPU,contracts_styleC.csv
2023-09-24,CON-0378,エンタープライズプラン,医療,30000,8,20,2,継続,,240000,0,低リスク,高ARPU,contracts_styleC.csv
2023-10-30,CON-0379,スタータープラン,IT,3000,10,18,0,継続,,30000,0,低リスク,低ARPU,contracts_styleC.csv
2023-01-25,CON-0380,エンタープライズプラン,製造,30000,21,44,6,継続,,630000,0,低リスク,高ARPU,contracts_styleC.csv
2023-06-03,CON-0381,スタンダードプラン,IT,8000,17,21,6,継続,,136000,0,低リスク,高ARPU,contracts_styleC.csv
2023-06-03,CON-0382,スタンダードプラン,製造,8000,18,31,3,継続,,144000,0,低リスク,高ARPU,contracts_styleC.csv
2023-08-02,CON-0383,エンタープライズプラン,製造,30000,15,59,0,継続,,450000,0,低リスク,高ARPU,contracts_styleC.csv
2023-06-19,CON-0384,エンタープライズプラン,サービス,30000,5,25,3,継続,,150000,0,低リスク,高ARPU,contracts_styleC.csv
2023-01-27,CON-0385,エンタープライズプラン,小売,30000,15,55,5,解約,機能不足,450000,1,低リスク,高ARPU,contracts_styleC.csv
2023-04-07,CON-0386,スタンダードプラン,IT,8000,22,39,9,解約,価格が高い,176000,1,低リスク,高ARPU,contracts_styleC.csv
2023-06-20,CON-0387,エンタープライズプラン,サービス,30000,7,31,3,継続,,210000,0,低リスク,高ARPU,contracts_styleC.csv
2023-03-02,CON-0388,スタンダードプラン,小売,8000,7,60,3,継続,,56000,0,低リスク,高ARPU,contracts_styleC.csv
2023-07-23,CON-0389,エンタープライズプラン,IT,30000,8,45,9,継続,,240000,0,低リスク,高ARPU,contracts_styleC.csv
2023-10-01,CON-0390,スタータープラン,サービス,3000,11,50,4,継続,,33000,0,低リスク,低ARPU,contracts_styleC.csv
2023-09-12,CON-0391,エンタープライズプラン,医療,30000,10,17,5,継続,,300000,0,低リスク,高ARPU,contracts_styleC.csv
2023-07-09,CON-0392,スタンダードプラン,小売,8000,24,31,5,継続,,192000,0,低リスク,高ARPU,contracts_styleC.csv
2023-01-09,CON-0393,スタンダードプラン,IT,8000,2,37,3,継続,,16000,0,低リスク,高ARPU,contracts_styleC.csv
2023-04-11,CON-0394,スタンダードプラン,サービス,8000,19,38,6,継続,,152000,0,低リスク,高ARPU,contracts_styleC.csv
2023-12-02,CON-0395,スタンダードプラン,製造,8000,13,37,3,継続,,104000,0,低リスク,高ARPU,contracts_styleC.csv
2023-11-25,CON-0396,エンタープライズプラン,医療,30000,9,49,7,継続,,270000,0,低リスク,高ARPU,contracts_styleC.csv
2023-09-08,CON-0397,エンタープライズプラン,IT,30000,15,11,5,解約,使いにくい,450000,1,中リスク,高ARPU,contracts_styleC.csv
2023-12-09,CON-0398,スタータープラン,サービス,3000,21,4,8,解約,価格が高い,63000,1,中リスク,低ARPU,contracts_styleC.csv
2023-01-05,CON-0399,スタータープラン,小売,3000,14,9,10,解約,機能不足,42000,1,中リスク,低ARPU,contracts_styleC.csv
2023-12-08,CON-0400,スタータープラン,サービス,3000,15,24,0,継続,,45000,0,低リスク,低ARPU,contracts_styleC.csv
2023-07-30,CON-0401,エンタープライズプラン,IT,30000,22,32,0,解約,使いにくい,660000,1,低リスク,高ARPU,contracts_styleC.csv
2023-05-27,CON-0402,スタータープラン,小売,3000,17,47,4,継続,,51000,0,低リスク,低ARPU,contracts_styleC.csv
2023-04-02,CON-0403,スタータープラン,サービス,3000,23,44,6,継続,,69000,0,低リスク,低ARPU,contracts_styleC.csv
2023-05-10,CON-0404,スタータープラン,小売,3000,17,10,3,解約,使いにくい,51000,1,中リスク,低ARPU,contracts_styleC.csv
2023-08-24,CON-0405,スタンダードプラン,医療,8000,13,6,5,継続,,104000,0,中リスク,高ARPU,contracts_styleC.csv
2023-02-11,CON-0406,エンタープライズプラン,製造,30000,23,15,4,継続,,690000,0,低リスク,高ARPU,contracts_styleC.csv
2023-09-01,CON-0407,エンタープライズプラン,小売,30000,3,26,6,継続,,90000,0,低リスク,高ARPU,contracts_styleC.csv
2023-08-11,CON-0408,スタータープラン,小売,3000,23,11,1,継続,,69000,0,中リスク,低ARPU,contracts_styleC.csv
2023-01-22,CON-0409,エンタープライズプラン,医療,30000,19,55,1,継続,,570000,0,低リスク,高ARPU,contracts_styleC.csv
2023-01-24,CON-0410,スタータープラン,製造,3000,23,57,9,継続,,69000,0,低リスク,低ARPU,contracts_styleC.csv
2023-01-09,CON-0411,スタータープラン,医療,3000,18,37,10,解約,競合他社に移行,54000,1,低リスク,低ARPU,contracts_styleC.csv
2023-06-03,CON-0412,スタータープラン,サービス,3000,5,49,6,継続,,15000,0,低リスク,低ARPU,contracts_styleC.csv
2023-10-04,CON-0413,スタータープラン,サービス,3000,8,37,6,継続,,24000,0,低リスク,低ARPU,contracts_styleC.csv
2023-06-27,CON-0414,スタンダードプラン,IT,8000,24,9,1,継続,,192000,0,中リスク,高ARPU,contracts_styleC.csv
2023-11-11,CON-0415,スタータープラン,小売,3000,14,15,1,継続,,42000,0,低リスク,低ARPU,contracts_styleC.csv
2023-08-19,CON-0416,エンタープライズプラン,IT,30000,11,2,10,継続,,330000,0,中リスク,高ARPU,contracts_styleC.csv
2023-12-15,CON-0417,スタンダードプラン,製造,8000,12,36,6,継続,,96000,0,低リスク,高ARPU,contracts_styleC.csv
2023-05-07,CON-0418,エンタープライズプラン,IT,30000,3,50,9,継続,,90000,0,低リスク,高ARPU,contracts_styleC.csv
2023-11-21,CON-0419,エンタープライズプラン,小売,30000,3,18,2,継続,,90000,0,低リスク,高ARPU,contracts_styleC.csv
2023-08-16,CON-0420,スタータープラン,IT,3000,11,24,1,解約,競合他社に移行,33000,1,低リスク,低ARPU,contracts_styleC.csv
2023-10-13,CON-0421,スタンダードプラン,医療,8000,4,9,1,解約,業務終了,32000,1,中リスク,高ARPU,contracts_styleC.csv
2023-02-17,CON-0422,エンタープライズプラン,サービス,30000,14,7,0,解約,使いにくい,420000,1,中リスク,高ARPU,contracts_styleC.csv
2023-07-18,CON-0423,エンタープライズプラン,サービス,30000,11,56,6,解約,業務終了,330000,1,低リスク,高ARPU,contracts_styleC.csv
2023-03-28,CON-0424,スタータープラン,サービス,3000,8,37,8,解約,業務終了,24000,1,低リスク,低ARPU,contracts_styleC.csv
2023-08-11,CON-0425,スタータープラン,医療,3000,10,18,7,解約,機能不足,30000,1,低リスク,低ARPU,contracts_styleC.csv
2023-05-07,CON-0426,スタンダードプラン,IT,8000,10,31,1,継続,,80000,0,低リスク,高ARPU,contracts_styleC.csv
2023-03-11,CON-0427,エンタープライズプラン,IT,30000,20,40,3,継続,,600000,0,低リスク,高ARPU,contracts_styleC.csv
2023-06-18,CON-0428,スタンダードプラン,小売,8000,13,22,9,継続,,104000,0,低リスク,高ARPU,contracts_styleC.csv
2023-03-11,CON-0429,スタンダードプラン,医療,8000,14,53,10,継続,,112000,0,低リスク,高ARPU,contracts_styleC.csv
2023-04-01,CON-0430,スタンダードプラン,医療,8000,20,45,3,継続,,160000,0,低リスク,高ARPU,contracts_styleC.csv
2023-10-22,CON-0431,スタンダードプラン,医療,8000,10,48,10,継続,,80000,0,低リスク,高ARPU,contracts_styleC.csv
2023-10-16,CON-0432,スタータープラン,医療,3000,13,18,6,継続,,39000,0,低リスク,低ARPU,contracts_styleC.csv
2023-01-14,CON-0433,スタータープラン,サービス,3000,18,12,10,継続,,54000,0,中リスク,低ARPU,contracts_styleC.csv
2023-12-21,CON-0434,エンタープライズプラン,IT,30000,23,14,7,継続,,690000,0,中リスク,高ARPU,contracts_styleC.csv
2023-05-04,CON-0435,スタータープラン,IT,3000,22,32,2,継続,,66000,0,低リスク,低ARPU,contracts_styleC.csv
2023-09-03,CON-0436,スタンダードプラン,製造,8000,23,28,6,解約,使いにくい,184000,1,低リスク,高ARPU,contracts_styleC.csv
2023-07-04,CON-0437,エンタープライズプラン,IT,30000,18,33,6,継続,,540000,0,低リスク,高ARPU,contracts_styleC.csv
2023-12-03,CON-0438,エンタープライズプラン,サービス,30000,20,41,1,解約,機能不足,600000,1,低リスク,高ARPU,contracts_styleC.csv
2023-06-19,CON-0439,エンタープライズプラン,医療,30000,6,42,9,解約,業務終了,180000,1,低リスク,高ARPU,contracts_styleC.csv
2023-10-13,CON-0440,スタンダードプラン,小売,8000,1,7,4,解約,使いにくい,8000,1,中リスク,高ARPU,contracts_styleC.csv
2023-12-14,CON-0441,エンタープライズプラン,サービス,30000,8,29,5,継続,,240000,0,低リスク,高ARPU,contracts_styleC.csv
2023-06-01,CON-0442,エンタープライズプラン,サービス,30000,5,23,0,継続,,150000,0,低リスク,高ARPU,contracts_styleC.csv
2023-06-25,CON-0443,スタンダードプラン,小売,8000,4,54,2,継続,,32000,0,低リスク,高ARPU,contracts_styleC.csv
2023-08-13,CON-0444,スタンダードプラン,製造,8000,17,31,5,継続,,136000,0,低リスク,高ARPU,contracts_styleC.csv
2023-01-12,CON-0445,エンタープライズプラン,IT,30000,11,5,4,解約,価格が高い,330000,1,中リスク,高ARPU,contracts_styleC.csv
2023-05-05,CON-0446,スタンダードプラン,小売,8000,22,52,2,継続,,176000,0,低リスク,高ARPU,contracts_styleC.csv
2023-08-25,CON-0447,エンタープライズプラン,製造,30000,18,11,5,継続,,540000,0,中リスク,高ARPU,contracts_styleC.csv
2023-08-10,CON-0448,スタータープラン,IT,3000,21,12,2,継続,,63000,0,中リスク,低ARPU,contracts_styleC.csv
2023-08-08,CON-0449,スタンダードプラン,小売,8000,24,40,3,継続,,192000,0,低リスク,高ARPU,contracts_styleC.csv
2023-12-27,CON-0450,スタンダードプラン,小売,8000,23,14,3,継続,,184000,0,中リスク,高ARPU,contracts_styleC.csv
2023-04-11,CON-0451,スタータープラン,サービス,3000,4,52,8,解約,競合他社に移行,12000,1,低リスク,低ARPU,contracts_styleC.csv
2023-11-24,CON-0452,スタンダードプラン,小売,8000,9,43,7,継続,,72000,0,低リスク,高ARPU,contracts_styleC.csv
2023-06-28,CON-0453,スタンダードプラン,サービス,8000,13,40,6,継続,,104000,0,低リスク,高ARPU,contracts_styleC.csv
2023-06-02,CON-0454,スタンダードプラン,IT,8000,20,12,10,継続,,160000,0,中リスク,高ARPU,contracts_styleC.csv
2023-05-03,CON-0455,エンタープライズプラン,サービス,30000,3,44,2,継続,,90000,0,低リスク,高ARPU,contracts_styleC.csv
2023-08-03,CON-0456,スタンダードプラン,小売,8000,6,24,2,継続,,48000,0,低リスク,高ARPU,contracts_styleC.csv
2023-12-22,CON-0457,エンタープライズプラン,製造,30000,19,25,6,解約,使いにくい,570000,1,低リスク,高ARPU,contracts_styleC.csv
2023-04-06,CON-0458,エンタープライズプラン,製造,30000,18,11,7,継続,,540000,0,中リスク,高ARPU,contracts_styleC.csv
2023-09-06,CON-0459,スタンダードプラン,IT,8000,20,4,5,継続,,160000,0,中リスク,高ARPU,contracts_styleC.csv
2023-07-29,CON-0460,スタータープラン,製造,3000,13,36,8,継続,,39000,0,低リスク,低ARPU,contracts_styleC.csv
2023-02-12,CON-0461,エンタープライズプラン,IT,30000,14,46,7,継続,,420000,0,低リスク,高ARPU,contracts_styleC.csv
2023-10-03,CON-0462,エンタープライズプラン,小売,30000,8,19,0,継続,,240000,0,低リスク,高ARPU,contracts_styleC.csv
2023-02-27,CON-0463,スタンダードプラン,製造,8000,15,37,7,継続,,120000,0,低リスク,高ARPU,contracts_styleC.csv
2023-07-07,CON-0464,エンタープライズプラン,小売,30000,9,50,8,継続,,270000,0,低リスク,高ARPU,contracts_styleC.csv
2023-02-22,CON-0465,エンタープライズプラン,小売,30000,24,29,8,解約,業務終了,720000,1,低リスク,高ARPU,contracts_styleC.csv
2023-06-28,CON-0466,エンタープライズプラン,製造,30000,10,56,0,継続,,300000,0,低リスク,高ARPU,contracts_styleC.csv
2023-12-19,CON-0467,スタータープラン,IT,3000,4,50,3,解約,使いにくい,12000,1,低リスク,低ARPU,contracts_styleC.csv
2023-04-16,CON-0468,スタンダードプラン,サービス,8000,21,28,2,継続,,168000,0,低リスク,高ARPU,contracts_styleC.csv
2023-10-03,CON-0469,スタータープラン,小売,3000,19,23,8,継続,,57000,0,低リスク,低ARPU,contracts_styleC.csv
2023-09-21,CON-0470,スタータープラン,医療,3000,23,19,4,継続,,69000,0,低リスク,低ARPU,contracts_styleC.csv
2023-05-22,CON-0471,エンタープライズプラン,小売,30000,5,49,6,継続,,150000,0,低リスク,高ARPU,contracts_styleC.csv
2023-05-07,CON-0472,エンタープライズプラン,製造,30000,23,56,2,解約,競合他社に移行,690000,1,低リスク,高ARPU,contracts_styleC.csv
2023-11-18,CON-0473,エンタープライズプラン,IT,30000,16,10,9,継続,,480000,0,中リスク,高ARPU,contracts_styleC.csv
2023-02-17,CON-0474,スタンダードプラン,IT,8000,15,5,10,継続,,120000,0,中リスク,高ARPU,contracts_styleC.csv
2023-09-07,CON-0475,スタンダードプラン,サービス,8000,24,18,5,継続,,192000,0,低リスク,高ARPU,contracts_styleC.csv
2023-08-23,CON-0476,スタンダードプラン,サービス,8000,1,56,1,継続,,8000,0,低リスク,高ARPU,contracts_styleC.csv
2023-08-08,CON-0477,エンタープライズプラン,医療,30000,3,51,8,継続,,90000,0,低リスク,高ARPU,contracts_styleC.csv
2023-10-23,CON-0478,スタータープラン,IT,3000,9,21,4,継続,,27000,0,低リスク,低ARPU,contracts_styleC.csv
